date,0,SCANA,AVM,NOM,SOLON,BULKIN,BWLPG,KOA,QFR,REC,PHO,BIONOR,MOWI,NKR,TOM,HEX,DNB,OBX,SDRL,IMSK,SCHB,THOR,ODL,SBANK,WAWI,EQNR,DAX,TRE,GJF,NANOV,TEL,MHG,NAS,ARCUS,KOG,STL,WWI,PGS,WWIB,SCATC,ORK,ELK,POL,NEL,YAR,NOFI,NEXT,LSG,SUBC,STB,ADE,AKERBP,DNO,TGS,PEN,IDEX,AKRBP,ABG,NEKKAR,KA,VISTN,FROT,FRO,SAGA,VISTIN,AKSO,ABL,AQUA,NSKOG,AKER,KCC,MGN,KAHOT,ARR,HPUR,OMX,SP500,NDA,HUNT,KRAFT,BYGGMA,BEL,MORROW,AFK,SIOFF,ELO,ELOP,MOBA,SOLSTAD,KOMP,WBC,MPCC,MPC,NORCOD,SOFF
1466460000000,0,-14300,-20000,-20500,0,0,1000,-38600,34720,0,-170,-2275,-14085,-7300,0,1000,0,0,-170,2500,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466546400000,0,-14300,-20000,-20500,0,0,1000,-38600,34920,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466632800000,0,-14300,-20000,-20500,0,0,1000,-38600,35820,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466719200000,0,-14300,-20000,-20500,0,0,1000,-38600,39220,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466978400000,0,-14300,-20000,-20500,0,0,1000,-38600,39220,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467064800000,0,-14300,-20000,-20500,0,0,1000,-38600,39520,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467151200000,0,-14300,-20000,-20500,0,0,1500,-38600,39520,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467583200000,0,-14300,-20000,-20500,0,0,1500,-38600,40820,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468447200000,0,-14300,-20000,-20500,0,0,1500,-38600,41220,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,177,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470175200000,0,-14300,-20000,-20500,0,0,1500,-38600,39320,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470348000000,0,-14300,-20000,-20500,0,0,1500,-38600,37320,0,-170,-2275,-14085,-7300,0,0,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471212000000,0,-14300,-20000,-20500,0,0,1500,-38600,37320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471471200000,0,-14300,-20000,-20500,0,0,1500,-38600,45320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471816800000,0,-14300,-20000,-20500,0,0,1500,-38600,54320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471989600000,0,-14300,-20000,-20500,0,0,1500,-38600,55320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472076000000,0,-14300,-20000,-20500,0,0,2900,-38600,54320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473631200000,0,-14300,-20000,-20500,0,0,100,-38600,54320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474236000000,0,-14300,-20000,-20500,0,0,100,-38600,54820,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474322400000,0,-14300,-20000,-20500,0,0,100,-38600,55820,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474408800000,0,-14300,-20000,-20500,0,0,100,-38600,56320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474495200000,0,-14300,-20000,-20500,0,0,100,-38600,57320,0,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474581600000,0,-14300,-20000,-20500,0,0,100,-38600,41120,15000,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474840800000,0,-14300,-20000,-20500,0,0,100,-38600,41120,55000,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474927200000,0,-14300,-20000,-20500,0,0,100,-38600,41120,45005,-170,-2275,-14085,-7300,0,2650,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475100000000,0,-14300,-20000,-20500,0,0,100,-38600,41120,30000,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475186400000,0,-14300,-20000,-20500,0,0,100,-38600,41120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475445600000,0,-14300,-20000,-20500,0,0,100,-38600,41120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475618400000,0,-14300,-20000,-20500,0,0,100,-38600,41120,0,-170,-2275,-14085,-7300,0,3500,0,0,1630,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475704800000,0,-14300,-20000,-20500,0,0,100,-38600,41120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476050400000,0,-14300,-20000,-20500,0,0,100,-38600,43620,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476136800000,0,-14300,-20000,-20500,0,0,100,-38600,49620,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476309600000,0,-14300,-20000,-20500,0,0,100,-38600,51120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477260000000,0,-14300,-20000,-20500,0,0,100,-38600,55120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477346400000,0,-14300,-20000,-20500,0,0,100,-38600,55120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477432800000,0,-14300,-20000,-20500,0,0,100,-38600,55120,0,-170,-2275,-14085,-7300,0,3500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477519200000,0,-14300,-20000,-20500,0,0,100,-38600,60120,0,-170,-2275,-14085,-7300,0,4500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477868400000,0,-14300,-20000,-20500,0,0,100,-38600,60620,0,-170,-2275,-14085,-7300,0,4500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478473200000,0,-14300,-20000,-20500,0,0,100,-38600,59120,0,-170,-2275,-14085,-7300,0,4500,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478646000000,0,-14300,-20000,-20500,0,0,1000,-38600,59120,0,-170,-2275,-14085,-7300,0,3000,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479078000000,0,-14300,-20000,-20500,0,0,1000,-38600,57120,0,-170,-2275,-14085,-7300,0,3000,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479337200000,0,-14300,-20000,-20500,0,0,1000,-38600,57140,0,-170,-2275,-14085,-7300,0,3000,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479769200000,0,-14300,-20000,-20500,0,0,1000,-38600,57140,0,-170,-2275,-14085,-7300,0,4390,0,0,-170,0,50,0,-288,1300,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480374000000,0,-14300,-20000,-20500,0,0,1000,-38600,61140,0,-170,-2275,-14085,-7300,0,3490,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480546800000,0,-14300,-20000,-20500,0,0,1000,-38600,61140,0,-170,-2275,-14085,-7300,0,3490,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480892400000,0,-14300,-20000,-20500,0,0,1000,-38600,61140,0,-170,-2275,-14085,-7300,0,4490,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481842800000,0,-14300,-20000,-20500,0,0,1000,-38600,61340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482966000000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483570800000,0,-14300,-20000,-20500,0,0,1000,-38600,60840,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485385200000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485730800000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486422000000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486508400000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486940400000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487113200000,0,-14300,-20000,-20500,0,0,1000,-38600,59340,0,-170,-2275,-13885,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488495600000,0,-14300,-20000,-20500,0,0,1000,-38600,60740,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488754800000,0,-14300,-20000,-20500,0,0,1000,-38600,61190,0,-170,-2275,-14085,-7300,0,4520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488927600000,0,-14300,-20000,-20500,0,0,1000,-38600,37520,0,-170,-2275,-14085,-7300,0,5520,0,2500,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489014000000,0,-14300,-20000,-20500,0,0,1000,-38600,37520,0,-170,-2275,-14085,-7300,0,5520,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489100400000,0,-14300,-20000,-20500,0,0,1000,-38600,47520,0,-170,-2275,-14085,-7300,0,8320,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489359600000,0,-14300,-20000,-20500,0,0,1000,-38600,45320,0,-170,-2275,-14085,-7300,0,8320,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489532400000,0,-14300,-20000,-20500,0,0,1000,-38600,45720,0,-170,-2275,-14085,-7300,0,8320,0,0,-170,0,50,0,-288,1000,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490137200000,0,-14300,-20000,-20500,0,0,1000,-38600,50220,0,-170,-2275,-14085,-7300,0,8320,0,0,-170,0,50,0,-288,500,777,0,0,2400,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
